Time,SpO2(%),Pulse Rate(bpm),Motion,SpO2 Reminder,PR Reminder,
"12:39:03AM Nov 19, 2024",96,65,0,0,0,
"12:39:07AM Nov 19, 2024",97,68,0,0,0,
"12:39:11AM Nov 19, 2024",97,67,0,0,0,
"12:39:15AM Nov 19, 2024",97,62,0,0,0,
"12:39:19AM Nov 19, 2024",97,60,0,0,0,
"12:39:23AM Nov 19, 2024",96,61,0,0,0,
"12:39:27AM Nov 19, 2024",96,65,0,0,0,
"12:39:31AM Nov 19, 2024",96,72,1,0,0,
"12:39:35AM Nov 19, 2024",95,70,0,0,0,
"12:39:39AM Nov 19, 2024",95,69,14,0,0,
"12:39:43AM Nov 19, 2024",95,69,19,0,0,
"12:39:47AM Nov 19, 2024",94,69,2,0,0,
"12:39:51AM Nov 19, 2024",95,77,0,0,0,
"12:39:55AM Nov 19, 2024",96,80,0,0,0,
"12:39:59AM Nov 19, 2024",97,74,0,0,0,
"12:40:03AM Nov 19, 2024",97,67,0,0,0,
"12:40:07AM Nov 19, 2024",97,64,0,0,0,
"12:40:11AM Nov 19, 2024",96,64,0,0,0,
"12:40:15AM Nov 19, 2024",96,61,0,0,0,
"12:40:19AM Nov 19, 2024",96,61,0,0,0,
"12:40:23AM Nov 19, 2024",96,64,0,0,0,
"12:40:27AM Nov 19, 2024",96,63,0,0,0,
"12:40:31AM Nov 19, 2024",96,59,0,0,0,
"12:40:35AM Nov 19, 2024",96,60,0,0,0,
"12:40:39AM Nov 19, 2024",96,61,19,0,0,
"12:40:43AM Nov 19, 2024",96,64,7,0,0,
"12:40:47AM Nov 19, 2024",96,66,0,0,0,
"12:40:51AM Nov 19, 2024",96,69,0,0,0,
"12:40:55AM Nov 19, 2024",97,67,0,0,0,
"12:40:59AM Nov 19, 2024",97,64,0,0,0,
"12:41:03AM Nov 19, 2024",97,63,0,0,0,
"12:41:07AM Nov 19, 2024",97,63,0,0,0,
"12:41:11AM Nov 19, 2024",97,63,0,0,0,
"12:41:15AM Nov 19, 2024",96,64,0,0,0,
"12:41:19AM Nov 19, 2024",96,63,0,0,0,
"12:41:23AM Nov 19, 2024",96,65,0,0,0,
"12:41:27AM Nov 19, 2024",96,72,0,0,0,
"12:41:31AM Nov 19, 2024",96,72,0,0,0,
"12:41:35AM Nov 19, 2024",96,65,0,0,0,
"12:41:39AM Nov 19, 2024",96,60,0,0,0,
"12:41:43AM Nov 19, 2024",97,59,0,0,0,
"12:41:47AM Nov 19, 2024",97,61,0,0,0,
"12:41:51AM Nov 19, 2024",97,66,0,0,0,
"12:41:55AM Nov 19, 2024",96,70,0,0,0,
"12:41:59AM Nov 19, 2024",95,65,0,0,0,
"12:42:03AM Nov 19, 2024",95,59,0,0,0,
"12:42:07AM Nov 19, 2024",96,60,0,0,0,
"12:42:11AM Nov 19, 2024",97,64,0,0,0,
"12:42:15AM Nov 19, 2024",97,64,0,0,0,
"12:42:19AM Nov 19, 2024",96,62,0,0,0,
"12:42:23AM Nov 19, 2024",96,59,0,0,0,
"12:42:27AM Nov 19, 2024",96,60,0,0,0,
"12:42:31AM Nov 19, 2024",96,62,0,0,0,
"12:42:35AM Nov 19, 2024",96,62,0,0,0,
"12:42:39AM Nov 19, 2024",96,62,0,0,0,
"12:42:43AM Nov 19, 2024",95,65,0,0,0,
"12:42:47AM Nov 19, 2024",94,65,0,0,0,
"12:42:51AM Nov 19, 2024",93,58,0,0,0,
"12:42:55AM Nov 19, 2024",93,58,0,0,0,
"12:42:59AM Nov 19, 2024",95,62,0,0,0,
"12:43:03AM Nov 19, 2024",95,69,0,0,0,
"12:43:07AM Nov 19, 2024",94,69,0,0,0,
"12:43:11AM Nov 19, 2024",93,66,0,0,0,
"12:43:15AM Nov 19, 2024",94,64,0,0,0,
"12:43:19AM Nov 19, 2024",96,59,0,0,0,
"12:43:23AM Nov 19, 2024",97,59,0,0,0,
"12:43:27AM Nov 19, 2024",97,63,0,0,0,
"12:43:31AM Nov 19, 2024",96,66,0,0,0,
"12:43:35AM Nov 19, 2024",96,63,0,0,0,
"12:43:39AM Nov 19, 2024",96,57,0,0,0,
"12:43:43AM Nov 19, 2024",96,62,0,0,0,
"12:43:47AM Nov 19, 2024",96,70,0,0,0,
"12:43:51AM Nov 19, 2024",95,69,0,0,0,
"12:43:55AM Nov 19, 2024",95,59,0,0,0,
"12:43:59AM Nov 19, 2024",96,54,0,0,0,
"12:44:03AM Nov 19, 2024",97,58,0,0,0,
"12:44:07AM Nov 19, 2024",97,61,10,0,0,
"12:44:11AM Nov 19, 2024",97,61,8,0,0,
"12:44:15AM Nov 19, 2024",96,63,0,0,0,
"12:44:19AM Nov 19, 2024",96,63,0,0,0,
"12:44:23AM Nov 19, 2024",96,61,0,0,0,
"12:44:27AM Nov 19, 2024",96,60,0,0,0,
"12:44:31AM Nov 19, 2024",97,62,0,0,0,
"12:44:35AM Nov 19, 2024",97,64,0,0,0,
"12:44:39AM Nov 19, 2024",96,61,0,0,0,
"12:44:43AM Nov 19, 2024",96,65,0,0,0,
"12:44:47AM Nov 19, 2024",96,64,0,0,0,
"12:44:51AM Nov 19, 2024",96,55,0,0,0,
"12:44:55AM Nov 19, 2024",96,54,0,0,0,
"12:44:59AM Nov 19, 2024",96,58,0,0,0,
"12:45:03AM Nov 19, 2024",96,60,0,0,0,
"12:45:07AM Nov 19, 2024",96,62,0,0,0,
"12:45:11AM Nov 19, 2024",96,63,0,0,0,
"12:45:15AM Nov 19, 2024",96,63,0,0,0,
"12:45:19AM Nov 19, 2024",96,63,0,0,0,
"12:45:23AM Nov 19, 2024",96,62,0,0,0,
"12:45:27AM Nov 19, 2024",96,63,0,0,0,
"12:45:31AM Nov 19, 2024",96,63,0,0,0,
"12:45:35AM Nov 19, 2024",95,61,0,0,0,
"12:45:39AM Nov 19, 2024",95,59,0,0,0,
"12:45:43AM Nov 19, 2024",96,59,0,0,0,
"12:45:47AM Nov 19, 2024",96,59,0,0,0,
"12:45:51AM Nov 19, 2024",96,60,0,0,0,
"12:45:55AM Nov 19, 2024",96,62,0,0,0,
"12:45:59AM Nov 19, 2024",95,61,0,0,0,
"12:46:03AM Nov 19, 2024",95,58,0,0,0,
"12:46:07AM Nov 19, 2024",96,60,0,0,0,
"12:46:11AM Nov 19, 2024",96,62,0,0,0,
"12:46:15AM Nov 19, 2024",96,63,0,0,0,
"12:46:19AM Nov 19, 2024",96,63,0,0,0,
"12:46:23AM Nov 19, 2024",95,63,0,0,0,
"12:46:27AM Nov 19, 2024",95,63,0,0,0,
"12:46:31AM Nov 19, 2024",95,62,0,0,0,
"12:46:35AM Nov 19, 2024",95,61,0,0,0,
"12:46:39AM Nov 19, 2024",95,61,0,0,0,
"12:46:43AM Nov 19, 2024",95,62,0,0,0,
